p_felony_count_person,p_misdem_count_person,p_charge_violent,p_current_age,p_age_first_offense,p_juv_fel_count,p_felprop_violarrest,p_murder_arrest,p_felassault_arrest,p_misdemassault_arrest,p_famviol_arrest,p_sex_arrest,p_weapons_arrest,p_n_on_probation,p_current_on_probation,p_prob_revoke,p_charge,p_arrest,p_jail30,p_prison30,p_prison,p_probation,recid
0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,5,45,18,0,3,1,0,0,0,0,0,0,0,0,17,10,0,6,6,0,0
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,26,21,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,29,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0,20,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,4,33,28,0,0,0,0,2,0,0,0,0,0,0,9,9,0,0,0,1,0
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,7,1,25,15,5,0,0,0,0,0,0,0,0,0,0,12,16,0,1,1,0,0
5,7,1,26,15,5,0,0,0,0,0,0,0,0,0,0,12,16,0,1,1,0,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,33,33,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
1,1,2,39,37,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1
2,1,3,40,37,0,2,0,0,0,0,0,0,0,0,0,3,3,1,1,1,0,1
1,12,1,37,21,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0
1,0,1,20,20,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
2,0,2,20,20,0,1,0,1,0,0,0,0,0,0,0,2,2,0,1,1,0,0
0,6,2,21,18,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1
1,3,0,25,19,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0
0,2,0,18,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,35,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,1,43,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,20,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,3,3,28,17,3,0,0,3,0,0,0,0,0,0,0,7,7,0,1,1,1,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,55,55,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0
3,8,3,26,21,0,1,0,0,2,0,0,0,0,NA,0,11,11,0,0,0,0,1
1,0,1,54,51,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14,13,0,38,18,0,0,0,0,0,0,0,1,2,NA,NA,27,43,1,2,2,0,0
2,10,1,38,28,0,1,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,1
2,4,0,29,23,0,0,0,0,0,0,0,0,4,0,0,6,6,0,0,0,3,1
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,21,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,6,4,22,16,0,1,0,1,1,0,0,0,0,0,0,11,12,0,0,0,0,0
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,45,43,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4,11,0,30,19,0,0,0,0,0,0,0,0,2,0,0,15,16,0,0,0,1,1
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,49,49,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0
6,7,6,22,18,0,2,0,0,4,0,0,0,4,NA,0,13,9,0,0,0,0,1
39,17,31,57,25,0,28,0,0,0,0,0,1,2,NA,NA,62,71,2,7,7,0,1
12,5,6,29,17,0,1,0,5,0,0,0,4,0,0,0,17,30,0,0,0,2,1
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,21,19,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,23,21,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0
8,7,5,32,21,0,1,0,2,0,0,0,1,0,0,0,15,19,1,1,1,0,0
9,7,4,40,18,0,0,0,4,0,0,0,0,0,0,1,16,27,0,3,3,5,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,31,20,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
0,2,0,38,17,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1
2,3,4,46,43,0,1,0,1,0,0,0,1,0,0,0,5,4,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,23,22,0,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,19,18,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1
2,1,1,19,18,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,3,27,22,0,0,0,1,2,0,0,0,0,0,0,8,12,0,0,0,0,1
0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,7,25,17,0,0,0,0,0,0,0,0,6,0,0,27,25,0,0,0,1,1
0,5,0,35,30,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,1
2,2,2,18,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
0,2,0,48,44,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
5,3,2,22,14,3,1,1,0,0,0,0,0,0,0,0,8,21,0,0,0,0,1
0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,9,5,36,16,4,2,0,0,0,0,2,0,2,0,0,21,22,0,3,3,1,0
0,0,0,27,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,58,56,0,0,0,0,0,0,0,0,0,NA,0,6,11,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,47,40,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1
0,3,1,48,40,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
0,4,1,39,35,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0
1,3,1,31,25,0,0,0,1,0,0,0,0,0,NA,0,4,3,0,0,0,0,1
2,7,2,21,18,0,0,0,2,0,0,0,0,1,0,0,9,16,0,0,0,1,1
3,8,2,21,18,0,0,0,2,0,0,0,0,1,0,0,11,18,0,0,0,1,1
0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,28,3,27,18,0,1,0,1,1,0,0,0,0,0,0,34,47,1,1,1,0,0
0,0,0,19,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2,1,2,19,16,0,1,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0
1,2,0,22,19,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1,0,0,40,32,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1
0,0,0,58,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14,3,32,16,3,0,0,2,1,0,0,0,0,0,0,18,26,1,3,3,1,1
2,1,0,25,22,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
0,0,0,19,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,48,48,0,0,0,2,2,0,0,0,0,0,0,4,2,0,0,0,0,0
28,27,20,30,18,0,6,0,0,3,0,0,2,14,NA,0,55,56,0,1,1,0,1
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,34,26,0,0,0,1,1,0,0,0,0,0,0,5,11,0,0,0,0,0
0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,4,42,24,0,2,0,0,1,0,0,1,0,NA,0,24,33,1,2,2,0,1
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,5,21,14,0,4,0,0,1,0,0,0,0,0,0,14,9,0,0,1,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,32,31,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,0,1,48,47,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,18,17,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,3,0,45,39,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0
12,3,4,36,20,0,0,0,4,0,0,0,4,0,0,0,15,22,0,1,1,0,0
0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,19,18,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,28,22,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,1
0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,7,23,18,0,5,0,1,0,0,0,0,0,0,0,10,8,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,23,17,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
25,19,0,42,21,0,0,0,0,0,0,0,0,5,0,1,47,61,0,5,5,3,0
6,5,2,27,17,0,0,0,1,0,0,1,3,4,NA,0,11,14,0,2,2,0,0
2,22,8,43,35,0,2,0,0,4,0,0,0,0,0,0,27,20,0,0,0,0,1
3,6,3,47,19,0,2,0,0,0,0,0,0,0,0,0,11,18,1,3,3,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,3,25,21,0,0,0,1,2,0,0,0,1,NA,0,5,5,0,0,0,0,0
3,2,2,42,40,0,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1
13,9,2,35,16,3,2,0,0,0,0,0,0,5,0,0,22,27,0,4,4,5,0
1,3,0,23,19,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
2,1,1,44,20,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0
0,0,0,25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,2,36,23,0,0,0,1,1,0,0,0,0,0,0,16,31,0,1,1,0,0
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,1,27,19,0,1,0,0,0,0,0,0,10,0,0,22,27,0,1,1,4,1
0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,2,26,19,0,1,0,0,0,0,0,1,10,NA,0,21,37,0,0,0,0,1
0,3,3,26,24,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0
0,12,9,23,18,0,0,0,0,5,0,0,0,0,0,0,12,5,0,0,0,0,0
2,13,1,38,33,0,0,0,0,1,0,0,0,0,0,0,15,11,0,0,0,0,0
1,1,1,20,17,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1,2,0,43,38,0,0,0,0,0,0,0,0,0,NA,0,3,7,0,3,4,0,1
0,0,0,28,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,43,19,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,1,0
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,31,31,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
10,9,2,68,36,0,0,0,1,1,0,0,0,2,0,2,19,22,0,1,1,3,1
1,5,1,52,45,0,1,0,0,0,0,0,1,0,0,0,6,9,0,3,3,1,0
11,0,3,49,25,0,3,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0
0,1,0,34,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,48,32,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
0,0,0,39,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,27,20,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,3,0
14,8,7,43,23,0,7,0,0,0,0,0,0,8,0,0,22,45,1,4,5,7,0
28,11,12,52,22,0,1,0,7,0,0,0,1,7,0,0,39,44,0,8,8,2,1
0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,3,23,19,0,0,0,0,1,0,0,0,0,0,0,9,6,0,0,0,1,1
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,22,19,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2,21,17,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,19,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,0,0,18,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,32,3,34,18,0,2,0,0,1,0,0,0,4,0,0,46,90,1,3,3,4,1
1,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1,23,19,0,0,0,1,0,0,0,0,0,0,0,7,6,0,0,0,0,1
3,6,1,52,18,0,0,0,1,0,0,0,0,0,0,0,9,9,0,0,0,0,0
0,5,0,24,19,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1
3,16,3,25,19,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,1
2,4,3,27,24,0,0,0,1,1,0,0,0,0,0,0,6,8,0,0,0,0,1
5,4,5,28,24,0,1,0,2,1,0,0,0,0,0,0,9,14,0,0,0,0,1
6,5,5,28,24,0,1,0,2,1,0,0,0,0,0,0,11,18,0,0,0,0,1
0,2,0,27,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0
0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,17,2,34,19,0,2,0,0,0,0,0,0,6,0,0,27,34,0,1,1,4,1
4,4,0,43,28,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,1,1
0,4,2,38,34,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,1,1
1,0,1,18,17,1,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1
2,1,1,19,17,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
13,11,10,41,18,0,1,0,6,2,0,0,0,6,NA,0,24,30,0,5,5,0,1
7,14,4,35,24,0,1,0,0,0,0,0,3,0,0,0,21,26,0,0,0,4,0
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,10,34,18,0,10,0,0,0,0,0,0,0,0,1,20,19,0,1,1,1,1
12,9,10,34,18,0,10,0,0,0,0,0,0,0,0,1,21,23,0,1,1,1,1
13,10,10,35,18,0,10,0,0,0,0,0,0,0,1,1,23,27,0,1,1,2,0
1,1,0,35,30,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,2,27,18,0,0,0,0,1,0,0,0,0,0,0,9,12,0,0,0,0,0
7,0,3,26,18,0,3,0,0,0,0,0,0,0,NA,0,7,7,0,0,0,0,1
9,19,9,45,20,0,2,0,0,3,0,0,0,1,NA,0,29,47,1,2,3,0,1
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,23,21,0,0,0,0,0,0,0,0,0,NA,0,4,8,0,0,0,0,1
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,37,29,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,12,1,46,42,0,0,0,0,1,0,0,0,0,NA,0,13,15,0,0,0,0,0
1,1,1,30,29,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,4,47,44,0,1,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,1
2,3,0,24,19,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,1
1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,0,31,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,58,56,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6,8,1,40,24,0,1,0,0,0,0,0,0,1,0,0,14,12,0,0,0,3,0
2,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,25,20,0,1,0,0,1,0,0,0,0,0,0,4,3,0,1,1,0,1
24,10,16,29,19,0,12,0,0,0,0,0,0,0,0,0,34,58,1,2,2,0,0
3,14,5,45,36,0,0,0,0,2,0,0,0,2,0,0,17,25,0,0,0,1,0
0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,7,1,27,18,0,0,0,1,0,0,0,1,0,0,0,9,7,0,0,0,1,1
0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,43,41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5,2,1,30,18,0,1,0,0,0,0,0,0,0,0,0,7,11,0,2,2,1,1
6,4,1,30,18,0,1,0,0,0,0,0,0,0,NA,0,11,17,0,2,2,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,18,17,1,1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,1
14,4,11,19,17,1,9,0,0,0,0,0,0,16,1,0,18,9,0,0,0,2,0
0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,22,19,0,1,0,0,0,0,0,0,0,1,0,4,6,0,0,0,1,1
0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,36,33,0,1,0,0,0,0,0,0,0,NA,0,5,2,0,0,0,0,1
0,0,0,74,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,2,30,19,0,0,0,1,1,0,0,0,3,0,0,18,17,0,1,1,2,1
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,38,6,36,16,0,6,0,0,0,0,0,2,0,NA,0,57,82,1,3,3,0,1
1,1,0,20,19,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,18,17,2,2,0,0,0,0,0,0,0,NA,0,3,3,0,0,0,0,1
1,1,1,35,29,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1
1,2,1,30,19,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
3,2,2,20,18,0,0,0,1,0,0,0,1,1,0,0,5,7,0,0,0,1,0
0,11,1,34,19,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,1
8,4,4,32,18,0,0,0,1,0,0,3,2,0,NA,0,12,9,0,0,0,0,1
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,26,24,0,2,0,0,0,0,0,0,0,NA,0,3,2,0,0,0,0,1
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,39,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,26,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,58,55,0,0,0,0,2,0,0,0,0,0,0,4,3,0,0,0,0,1
0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,38,20,0,0,0,2,0,0,0,0,0,0,0,5,4,0,0,0,0,0
5,14,2,29,17,0,1,0,0,1,0,0,0,2,0,0,19,26,0,0,0,4,1
8,2,4,51,23,0,4,0,0,0,0,0,0,2,0,1,11,10,0,0,0,2,1
2,1,2,23,20,0,0,0,2,0,0,0,0,0,0,0,3,4,0,0,0,0,0
2,19,4,22,18,0,0,0,1,2,0,0,0,0,0,0,21,21,0,0,0,0,1
0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,19,19,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,18,18,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
0,1,0,27,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,30,29,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,1,0,46,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,10,12,50,46,0,4,0,0,1,0,0,0,5,1,0,14,18,0,0,0,2,1
0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
