age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_famviol,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_stalking,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,sex,general_two_year
52,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0
18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
43,31,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
25,18,10,1,0,0,4,0,1,0,0,0,0,0,0,1,0,6,3,1,4,4,7,7,0,1,0,0,0,0,0,7,3,1,1,1,1,1,0
30,19,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,5,6,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0
23,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
34,22,21,1,3,0,0,0,1,2,0,0,1,0,0,0,0,8,7,7,0,14,12,0,0,11,0,0,0,0,0,0,0,0,0,1,1,1,1
49,32,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14,1,2,4,3,10,3,0,10,0,0,0,0,0,3,1,1,1,1,1,0,0
24,17,11,1,1,0,0,0,0,2,0,0,1,0,0,0,0,4,0,4,4,5,7,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
38,27,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,9,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
18,17,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
24,19,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,5,0,5,1,5,2,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1
43,22,19,0,3,0,0,0,1,0,0,0,0,0,0,1,0,4,2,5,0,7,7,1,1,6,2,0,0,0,0,0,0,0,0,1,1,1,1
25,25,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
22,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
50,46,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0
19,15,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,2,2,1,1,1,1,1,0
38,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,21,41,1,3,0,22,0,0,2,0,0,0,0,0,1,0,19,22,9,29,31,32,34,0,4,0,0,0,0,0,28,6,0,1,1,1,1,1
53,21,42,1,3,0,23,0,0,2,0,0,0,0,0,1,0,21,23,9,30,32,33,35,0,4,0,0,0,0,0,29,6,0,1,1,1,1,1
21,18,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
21,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,1,0,5,0,0,0,0,0,0,1,0,0,1,1,1,1
39,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,5,4,1,1,1,1,0,0
23,21,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
42,30,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,18,30,0,1,0,1,0,1,0,0,0,0,0,0,0,0,18,4,12,2,17,17,3,0,7,0,0,0,0,0,0,2,0,0,1,1,1,1
53,52,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0
34,19,15,1,2,0,0,0,3,3,0,0,1,0,0,0,0,1,1,1,6,2,11,0,0,1,4,0,0,0,0,0,0,0,1,1,1,1,1
33,22,23,1,3,0,2,0,0,0,0,0,0,2,0,1,0,20,4,10,1,14,13,2,0,14,0,0,0,0,0,2,0,0,0,1,1,1,0
53,27,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
24,20,9,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,1,5,4,1,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1
26,21,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,20,2,0,22,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
35,24,5,1,0,0,0,0,2,3,0,0,0,0,0,1,0,0,2,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,29,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
38,17,38,1,4,4,1,0,3,1,0,0,0,0,0,0,0,30,10,9,6,19,25,3,0,10,0,0,0,0,0,3,1,0,0,1,1,1,1
32,29,6,1,0,0,2,0,1,1,0,0,0,0,0,1,0,3,1,0,2,2,3,2,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0
20,18,5,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
43,37,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,4,4,0,0,0,2,1,0,0,0,0,0,1,1,1,1,1,0
28,22,25,0,4,0,4,0,2,1,0,0,0,0,0,1,0,15,10,3,6,13,13,5,0,2,0,0,0,0,0,5,0,0,1,1,1,0,0
40,20,17,0,3,0,1,0,3,2,0,0,0,0,0,1,0,8,1,8,7,10,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,30,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,4,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
32,32,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
22,17,8,1,1,0,1,0,1,4,0,0,0,0,0,1,0,2,2,2,5,4,5,2,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1
22,21,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0,3,4,1,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
24,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1
25,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1
21,21,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
18,16,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
24,19,6,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,4,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0
26,24,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
26,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
41,17,17,1,2,1,2,0,2,0,0,0,0,0,0,0,0,12,7,1,4,8,11,3,0,6,0,0,0,0,0,2,1,0,1,1,1,1,0
24,19,20,0,1,0,3,0,4,2,0,0,0,0,0,1,0,11,2,6,6,8,7,5,0,0,0,0,0,0,0,5,2,1,1,1,1,1,1
25,21,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
29,27,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
20,20,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0
20,18,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,2,3,7,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
21,18,8,1,0,0,0,0,0,3,0,0,0,0,0,1,0,4,1,2,2,3,8,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0
20,19,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
21,15,13,0,3,0,0,0,0,0,0,0,0,0,2,0,0,7,3,7,1,11,7,2,0,3,0,0,0,0,0,2,1,1,1,1,1,0,1
27,17,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,37,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
30,27,8,1,1,0,0,0,2,1,0,0,3,0,0,1,0,0,0,3,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25,23,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,1,2,0,3,2,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1
37,18,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
59,40,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,5,7,1,0,2,1,0,0,0,0,1,0,0,0,0,1,1,1
25,17,7,1,2,1,1,0,1,0,0,0,0,0,0,1,0,3,1,5,1,6,7,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0
53,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
19,17,7,0,0,1,1,0,1,0,0,0,0,0,0,1,1,3,1,0,3,1,3,4,0,0,0,0,0,0,0,3,1,0,1,1,1,1,1
20,17,12,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4,3,2,4,5,5,4,0,3,0,0,0,0,0,3,1,1,1,1,1,1,1
22,18,11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
18,18,4,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
18,18,6,1,1,0,1,0,1,0,0,0,1,0,0,1,1,3,1,1,1,2,3,1,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0
19,19,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,1
34,16,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,6,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
36,25,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
36,25,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,4,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
27,20,7,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,1,2,1,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
66,32,43,1,5,0,8,0,4,3,0,0,3,0,0,1,0,20,17,4,15,21,25,13,1,11,6,1,0,0,0,12,4,0,0,1,1,1,0
28,17,46,1,0,0,21,0,0,0,0,0,0,0,0,0,0,42,19,0,21,19,7,29,0,0,0,0,0,0,0,29,8,1,1,1,1,1,1
35,17,25,1,4,3,3,0,1,1,0,0,0,0,0,0,0,15,8,7,10,15,15,13,0,3,0,0,0,0,0,9,5,0,0,0,1,1,0
21,18,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,2,1,2,3,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1
23,18,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,2,5,1,7,6,3,0,7,0,0,0,0,0,2,2,0,1,1,1,1,1
24,18,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,2,3,4,2,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0
26,18,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,5,6,0,11,13,0,0,12,0,0,0,0,0,0,0,0,0,1,1,1,1
42,38,11,1,1,0,3,0,0,0,0,0,0,0,0,1,0,7,2,3,3,5,9,5,0,0,0,0,0,0,0,4,1,0,0,1,1,1,0
22,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
43,40,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1
33,19,23,0,4,0,0,0,0,1,0,0,0,0,0,0,0,15,4,9,1,13,10,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0
20,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1
42,40,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
48,34,19,1,3,0,3,0,0,1,0,0,0,1,0,1,0,11,3,5,4,8,13,4,2,3,4,0,0,0,0,4,0,0,1,1,1,1,0
21,19,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3,1,3,1,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0
23,17,9,0,0,2,2,0,2,1,0,0,0,0,0,1,0,4,0,1,3,1,7,3,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1
38,33,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
36,30,8,1,1,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,5,3,0,4,0,0,0,0,0,3,0,0,0,0,1,1,1
28,19,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,6,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,0
33,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,0
24,18,9,1,1,0,2,0,0,0,0,0,0,0,0,1,0,2,3,2,1,5,7,4,0,3,0,0,0,0,0,4,2,1,1,1,1,1,0
29,18,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,3,3,1,6,10,1,0,9,4,0,0,0,0,1,0,0,0,1,1,1,0
47,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
28,19,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,2,4,1,6,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
25,23,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0
20,20,6,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0
24,17,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,7,9,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1
21,20,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1
38,35,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
21,20,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,1,1,1,3,1,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1
32,27,6,0,2,0,0,0,0,2,0,0,0,0,0,1,0,2,0,4,4,4,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
51,50,12,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,11,0,6,11,1,7,0,0,0,0,0,0,0,7,0,1,1,1,1,1,0
18,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,1,0,0,0,0,0,1,3,1,1,1,1,1,0
32,16,20,1,0,3,3,0,1,1,0,0,0,0,0,1,0,1,6,10,4,16,16,4,0,6,1,0,0,0,0,4,1,0,0,1,1,1,0
26,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
25,17,5,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0
28,17,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,2,3,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
22,20,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,2,0,2,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
43,32,37,1,7,0,23,0,0,0,0,0,0,0,0,1,0,27,14,8,28,22,26,30,0,2,0,0,0,0,0,30,0,0,1,1,1,1,1
31,27,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0
26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
55,55,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,4,0,0,0,0,0,0,1,1,1,1,1,0
42,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1
42,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1
33,18,12,0,1,0,0,0,1,3,0,0,1,0,0,1,0,1,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25,21,8,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,5,0,1,0,0,0,0,0,5,3,1,1,1,1,1,1
34,24,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
31,31,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,1,2,0,1,0,0,0,0,0,2,0,1,1,1,1,0,0
29,15,6,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,5,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1
22,18,12,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,2,1,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1
19,16,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,5,0,5,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
19,16,13,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,7,1,8,6,0,0,5,0,0,0,0,0,0,0,1,1,1,1,1,1
37,18,25,1,3,0,2,0,1,1,0,0,0,0,0,1,0,13,4,7,2,11,14,5,0,8,1,0,0,0,0,4,3,0,0,1,1,1,0
30,19,15,0,2,0,1,0,0,0,0,0,3,0,0,0,0,7,4,1,2,5,9,2,0,9,0,0,0,0,0,2,0,0,0,0,1,1,0
20,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
27,17,18,1,0,0,2,0,0,0,0,0,2,1,0,1,0,11,3,6,1,9,6,3,0,5,0,0,0,0,0,3,1,1,1,1,1,1,0
52,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
24,18,25,1,2,0,0,0,1,3,0,0,0,0,0,1,0,19,3,11,3,14,13,0,0,13,0,0,0,0,0,0,0,1,1,1,1,1,1
27,19,15,0,4,0,0,0,3,5,0,0,1,0,0,1,0,9,3,2,7,5,11,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
21,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,2,3,1,0,3,0,0,0,0,0,0,1,0,0,1,1,1,1
21,18,9,1,1,0,1,0,0,0,0,0,0,0,0,1,0,8,1,3,0,4,4,2,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1
28,17,15,1,1,0,1,0,2,2,0,0,2,0,0,1,0,5,4,2,4,6,9,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1
42,19,15,1,4,0,0,0,5,2,0,0,0,0,0,1,0,11,3,4,9,8,7,0,0,0,1,2,1,0,1,0,0,0,0,1,1,1,1
38,18,41,1,5,0,3,0,3,2,0,0,2,2,0,0,0,33,14,11,8,25,32,4,0,18,0,0,0,0,0,3,1,0,1,1,1,1,1
38,19,6,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,34,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
53,31,18,1,2,0,3,0,1,2,0,0,0,0,0,1,0,11,6,7,5,14,9,5,1,3,0,0,0,0,0,4,1,0,0,1,1,1,1
37,36,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
26,22,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,22,10,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,3,5,2,8,5,4,0,1,0,0,0,0,0,4,1,0,0,1,1,1,1
48,22,11,1,2,0,3,0,0,0,0,0,0,0,0,1,0,1,3,6,3,9,6,5,0,1,0,0,0,0,0,5,1,1,1,1,1,1,0
25,22,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,2,1,3,4,1,0,7,0,0,0,0,0,1,0,1,1,1,1,1,1
20,19,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,2,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1
34,19,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,2,1,1,3,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
39,23,10,1,1,0,0,0,1,1,0,0,0,0,0,1,0,5,3,3,1,6,9,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0
21,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,6,7,3,0,1,0,0,0,0,0,1,2,0,1,1,1,1,1
50,46,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,5,3,1,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
50,46,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,7,1,8,4,2,0,4,0,0,0,0,0,2,0,1,1,1,1,1,0
22,21,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
37,33,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,5,3,0,3,0,0,0,0,0,3,0,0,0,1,1,0,0
47,21,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,7,5,0,13,14,0,1,14,3,0,0,0,0,0,0,0,0,0,1,1,0
31,18,7,0,2,0,0,0,3,4,0,0,0,0,0,1,0,4,0,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,21,16,1,2,0,2,0,2,1,0,0,0,0,0,1,0,14,4,3,5,7,12,4,0,7,0,0,0,0,0,4,1,1,1,1,1,1,1
35,18,32,1,8,0,5,0,2,3,0,0,0,0,0,1,0,16,6,17,11,23,28,10,0,7,0,0,0,0,0,8,1,1,1,1,1,0,1
29,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
42,38,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
23,17,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,12,1,12,10,1,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1
27,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,9,6,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1
32,29,10,0,1,0,1,0,0,0,0,0,0,0,0,1,0,9,0,2,0,2,2,1,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0
22,16,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,2,1,3,2,0,4,0,0,0,0,0,2,0,0,0,0,1,1,1
34,20,44,1,4,0,1,0,2,4,0,0,0,0,0,1,0,29,12,15,7,27,30,7,1,17,0,0,0,0,0,5,3,1,1,1,1,1,1
28,17,9,0,1,0,0,0,1,3,0,0,0,0,0,1,0,4,0,1,2,1,4,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
33,19,25,1,3,0,2,0,0,0,0,0,0,0,0,0,0,8,6,10,4,16,17,7,0,4,0,0,0,0,0,6,4,1,1,1,1,1,1
27,18,14,0,2,0,6,0,0,0,0,0,0,0,0,1,0,8,3,4,8,7,10,9,0,0,0,0,0,0,0,7,0,0,1,1,1,0,1
31,22,45,1,1,0,0,2,4,2,0,0,7,0,0,0,0,33,7,6,9,13,21,0,0,15,1,0,0,0,0,0,0,0,1,1,1,1,1
28,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1
19,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1
